name	id_mk	id_recipe	level	id_item	count	mp_cost	success_rate	materials_cnt	materials_extra	materials_m[0]_id	materials_m[0]_cnt	materials_m[1]_id	materials_m[1]_cnt	materials_m[2]_id	materials_m[2]_cnt	materials_m[3]_id	materials_m[3]_cnt	materials_m[4]_id	materials_m[4]_cnt	materials_m[5]_id	materials_m[5]_cnt	materials_m[6]_id	materials_m[6]_cnt	materials_m[7]_id	materials_m[7]_cnt
a,mk_R2_robe_helmet\0	1054	19369	12	18162	1	264	60	7	0	19369	1	19228	21	19306	14	19312	59	19313	31	17371	75	19315	187		
a,mk_R2_robe_upbody\0	1055	19370	12	18163	1	264	60	7	0	19370	1	19229	21	19307	15	19312	157	19313	83	17371	200	19315	499		
a,mk_R2_robe_downbody\0	1056	19371	12	18164	1	264	60	7	0	19371	1	19230	21	19307	10	19312	98	19313	52	17371	125	19315	312		
a,mk_R2_robe_gloves\0	1057	19372	12	18165	1	264	60	6	0	19372	1	19231	21	19306	9	19313	26	17371	83	19315	166				
a,mk_R2_robe_shoes\0	1058	19373	12	18166	1	264	60	6	0	19373	1	19232	21	19306	9	19313	26	17371	83	19315	166				
a,mk_R2_robe_sigil\0	1059	19374	12	18167	1	264	60	6	0	19374	1	19233	20	19306	9	19312	49	17371	83	19315	166				
a,mk_R2_necklace\0	1060	19375	12	18168	1	264	60	6	0	19375	1	19234	35	19308	17	19314	76	17371	108	19315	217				
a,mk_R2_earring\0	1061	19376	12	18169	1	264	60	6	0	19376	1	19235	35	19308	13	19314	57	17371	81	19315	163				
a,mk_R2_ring\0	1062	19377	12	18170	1	264	60	6	0	19377	1	19236	35	19308	8	19314	38	17371	54	19315	108				
a,mk_R95_dagger\0	1063	19378	13	18171	1	270	60	8	0	19378	1	19237	45	19514	28	19309	673	19310	3802	19311	384	17371	1764	19315	4410
a,mk_R95_onehand_sword\0	1064	19379	13	18172	1	270	60	8	0	19379	1	19238	45	19514	28	19309	673	19310	3802	19311	384	17371	1764	19315	4410
a,mk_R95_twohand_sword\0	1065	19380	13	18173	1	270	60	8	0	19380	1	19239	45	19514	28	19309	673	19310	3802	19311	384	17371	1764	19315	4410
a,mk_R95_onehand_blunt\0	1066	19381	13	18174	1	270	60	8	0	19381	1	19240	45	19514	28	19309	673	19310	3802	19311	384	17371	1764	19315	4410
a,mk_R95_fist\0	1067	19382	13	18175	1	270	60	8	0	19382	1	19241	45	19514	28	19309	673	19310	3802	19311	384	17371	1764	19315	4410
a,mk_R95_spear\0	1068	19383	13	18176	1	270	60	8	0	19383	1	19242	45	19514	28	19309	673	19310	3802	19311	384	17371	1764	19315	4410
a,mk_R95_bow\0	1069	19384	13	18177	1	270	60	8	0	19384	1	19243	45	19514	28	19309	673	19310	3802	19311	384	17371	1764	19315	4410
a,mk_R95_crossbow\0	1070	19385	13	18178	1	270	60	8	0	19385	1	19244	45	19514	28	19309	673	19310	3802	19311	384	17371	1764	19315	4410
a,mk_R95_onehand_magic_sword\0	1071	19386	13	18179	1	270	60	8	0	19386	1	19245	45	19514	28	19309	673	19310	3802	19311	384	17371	1764	19315	4410
a,mk_R95_onehand_magic_blunt\0	1072	19387	13	18180	1	270	60	8	0	19387	1	19246	45	19514	28	19309	673	19310	3802	19311	384	17371	1764	19315	4410
a,mk_R95_twohand_magic_blunt\0	1073	19388	13	18181	1	270	60	8	0	19388	1	19247	45	19514	28	19309	673	19310	3802	19311	384	17371	1764	19315	4410
a,mk_R95_heavy_helmet\0	1074	19389	13	18185	1	270	60	7	0	19389	1	19251	42	19515	9	19312	254	19313	135	17371	323	19315	808		
a,mk_R95_heavy_upbody\0	1075	19390	13	18186	1	270	60	7	0	19390	1	19252	42	19516	10	19312	677	19313	359	17371	861	19315	2154		
a,mk_R95_heavy_downbody\0	1076	19391	13	18187	1	270	60	7	0	19391	1	19253	42	19516	6	19312	423	19313	224	17371	538	19315	1346		
a,mk_R95_heavy_gloves\0	1077	19392	13	18188	1	270	60	6	0	19392	1	19254	42	19515	6	19313	112	17371	359	19315	718				
a,mk_R95_heavy_shoes\0	1078	19393	13	18189	1	270	60	6	0	19393	1	19255	42	19515	6	19313	112	17371	359	19315	718				
a,mk_R95_heavy_shield\0	1079	19394	13	18190	1	270	60	6	0	19394	1	19256	40	19515	6	19312	212	17371	359	19315	718				
a,mk_R95_light_helmet\0	1080	19395	13	18191	1	270	60	7	0	19395	1	19257	42	19515	9	19312	254	19313	135	17371	323	19315	808		
a,mk_R95_light_upbody\0	1081	19396	13	18192	1	270	60	7	0	19396	1	19258	42	19516	10	19312	677	19313	359	17371	861	19315	2154		
a,mk_R95_light_downbody\0	1082	19397	13	18193	1	270	60	7	0	19397	1	19259	42	19516	6	19312	423	19313	224	17371	538	19315	1346		
a,mk_R95_light_gloves\0	1083	19398	13	18194	1	270	60	6	0	19398	1	19260	42	19515	6	19313	112	17371	359	19315	718				
a,mk_R95_light_shoes\0	1084	19399	13	18195	1	270	60	6	0	19399	1	19261	42	19515	6	19313	112	17371	359	19315	718				
a,mk_R95_robe_helmet\0	1085	19400	13	18196	1	270	60	7	0	19400	1	19262	42	19515	9	19312	254	19313	135	17371	323	19315	808		
a,mk_R95_robe_upbody\0	1086	19401	13	18197	1	270	60	7	0	19401	1	19263	42	19516	10	19312	677	19313	359	17371	861	19315	2154		
a,mk_R95_robe_downbody\0	1087	19402	13	18198	1	270	60	7	0	19402	1	19264	42	19516	6	19312	423	19313	224	17371	538	19315	1346		
a,mk_R95_robe_gloves\0	1088	19403	13	18199	1	270	60	6	0	19403	1	19265	42	19515	6	19313	112	17371	359	19315	718				
a,mk_R95_robe_shoes\0	1089	19404	13	18200	1	270	60	6	0	19404	1	19266	42	19515	6	19313	112	17371	359	19315	718				
a,mk_R95_robe_sigil\0	1090	19405	13	18201	1	270	60	6	0	19405	1	19267	40	19515	6	19312	212	17371	359	19315	718				
a,mk_R95_necklace\0	1091	19406	13	18202	1	270	60	6	0	19406	1	19268	70	19517	14	19314	329	17371	467	19315	935				
a,mk_R95_earring\0	1092	19407	13	18203	1	270	60	6	0	19407	1	19269	70	19517	11	19314	247	17371	351	19315	701				
a,mk_R95_ring\0	1093	19408	13	18204	1	270	60	6	0	19408	1	19270	70	19517	7	19314	165	17371	234	19315	467				
a,mk_R99_1_dagger\0	1094	19409	14	18205	1	276	60	8	0	19409	1	19271	45	19518	24	19309	1484	19310	8378	19311	845	17371	3888	19315	9719
a,mk_R99_1_onehand_sword\0	1095	19410	14	18206	1	276	60	8	0	19410	1	19272	45	19518	24	19309	1484	19310	8378	19311	845	17371	3888	19315	9719
a,mk_R99_1_twohand_sword\0	1096	19411	14	18207	1	276	60	8	0	19411	1	19273	45	19518	24	19309	1484	19310	8378	19311	845	17371	3888	19315	9719
a,mk_R99_1_onehand_blunt\0	1097	19412	14	18208	1	276	60	8	0	19412	1	19274	45	19518	24	19309	1484	19310	8378	19311	845	17371	3888	19315	9719
a,mk_R99_1_fist\0	1098	19413	14	18209	1	276	60	8	0	19413	1	19275	45	19518	24	19309	1484	19310	8378	19311	845	17371	3888	19315	9719
a,mk_R99_1_spear\0	1099	19414	14	18210	1	276	60	8	0	19414	1	19276	45	19518	24	19309	1484	19310	8378	19311	845	17371	3888	19315	9719
a,mk_R99_1_bow\0	1100	19415	14	18211	1	276	60	8	0	19415	1	19277	45	19518	24	19309	1484	19310	8378	19311	845	17371	3888	19315	9719
a,mk_R99_1_crossbow\0	1101	19416	14	18212	1	276	60	8	0	19416	1	19278	45	19518	24	19309	1484	19310	8378	19311	845	17371	3888	19315	9719
a,mk_R99_1_onehand_magic_sword\0	1102	19417	14	18213	1	276	60	8	0	19417	1	19279	45	19518	24	19309	1484	19310	8378	19311	845	17371	3888	19315	9719
a,mk_R99_1_onehand_magic_blunt\0	1103	19418	14	18214	1	276	60	8	0	19418	1	19280	45	19518	24	19309	1484	19310	8378	19311	845	17371	3888	19315	9719
a,mk_R99_1_twohand_magic_blunt\0	1104	19419	14	18215	1	276	60	8	0	19419	1	19281	45	19518	24	19309	1484	19310	8378	19311	845	17371	3888	19315	9719
a,mk_R99_1_heavy_helmet\0	1105	19420	14	18219	1	276	60	7	0	19420	1	19285	42	19519	7	19312	560	19313	297	17371	712	19315	1780		
a,mk_R99_1_heavy_upbody\0	1106	19421	14	18220	1	276	60	7	0	19421	1	19286	42	19520	8	19312	1492	19313	791	17371	1898	19315	4746		
a,mk_R99_1_heavy_downbody\0	1107	19422	14	18221	1	276	60	7	0	19422	1	19287	42	19520	5	19312	933	19313	494	17371	1186	19315	2966		
a,mk_R99_1_heavy_gloves\0	1108	19423	14	18222	1	276	60	6	0	19423	1	19288	42	19519	5	19313	247	17371	791	19315	1582				
a,mk_R99_1_heavy_shoes\0	1109	19424	14	18223	1	276	60	6	0	19424	1	19289	42	19519	5	19313	247	17371	791	19315	1582				
a,mk_R99_1_heavy_shield\0	1110	19425	14	18224	1	276	60	6	0	19425	1	19290	40	19519	5	19312	466	17371	791	19315	1582				
a,mk_R99_1_light_helmet\0	1111	19426	14	18225	1	276	60	7	0	19426	1	19291	42	19519	7	19312	560	19313	297	17371	712	19315	1780		
a,mk_R99_1_light_upbody\0	1112	19427	14	18226	1	276	60	7	0	19427	1	19292	42	19520	8	19312	1492	19313	791	17371	1898	19315	4746		
a,mk_R99_1_light_downbody\0	1113	19428	14	18227	1	276	60	7	0	19428	1	19293	42	19520	5	19312	933	19313	494	17371	1186	19315	2966		
a,mk_R99_1_light_gloves\0	1114	19429	14	18228	1	276	60	6	0	19429	1	19294	42	19519	5	19313	247	17371	791	19315	1582				
a,mk_R99_1_light_shoes\0	1115	19430	14	18229	1	276	60	6	0	19430	1	19295	42	19519	5	19313	247	17371	791	19315	1582				
a,mk_R99_1_robe_helmet\0	1116	19431	14	18230	1	276	60	7	0	19431	1	19296	42	19519	7	19312	560	19313	297	17371	712	19315	1780		
a,mk_R99_1_robe_upbody\0	1117	19432	14	18231	1	276	60	7	0	19432	1	19297	42	19520	8	19312	1492	19313	791	17371	1898	19315	4746		
a,mk_R99_1_robe_downbody\0	1118	19433	14	18232	1	276	60	7	0	19433	1	19298	42	19520	5	19312	933	19313	494	17371	1186	19315	2966		
a,mk_R99_1_robe_gloves\0	1119	19434	14	18233	1	276	60	6	0	19434	1	19299	42	19519	5	19313	247	17371	791	19315	1582				
a,mk_R99_1_robe_shoes\0	1120	19435	14	18234	1	276	60	6	0	19435	1	19300	42	19519	5	19313	247	17371	791	19315	1582				
a,mk_R99_1_robe_sigil\0	1121	19436	14	18235	1	276	60	6	0	19436	1	19301	40	19519	5	19312	466	17371	791	19315	1582				
a,mk_R99_1_necklace\0	1122	19437	14	18236	1	276	60	6	0	19437	1	19302	70	19521	12	19314	725	17371	1030	19315	2060				
a,mk_R99_1_earring\0	1123	19438	14	18237	1	276	60	6	0	19438	1	19303	70	19521	9	19314	544	17371	772	19315	1545				
a,mk_R99_1_ring\0	1124	19439	14	18238	1	276	60	6	0	19439	1	19304	70	19521	6	19314	363	17371	515	19315	1030				
a,mk_soulshot_r\0	1125	30423	11	17754	500	258	100	2	0	1785	80	17371	2												
a,mk_spiritshot_r\0	1126	30424	11	19441	500	258	100	2	0	3031	188	17371	2												
a,mk_blessed_spiritshot_r\0	1127	30425	11	19442	500	258	100	2	0	3031	750	17371	2												
a,mk_elixir_of_life_r\0	1128	30426	10	30357	10	246	100	3	0	1785	350	8658	100	17371	3										
a,mk_elixir_of_mental_r\0	1129	30427	10	30358	10	246	100	3	0	3031	215	17371	3	8658	115										
a,mk_elixir_of_combative_r\0	1130	30428	10	30359	10	246	100	3	0	1785	146	8658	100	17371	3										
a,mk_Mfighter_hair\0	1131	32273	10	17755	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Ffighter_hair\0	1132	32274	10	17759	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Mmagic_hair\0	1133	32275	10	17763	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Fmagic_hair\0	1134	32276	10	17767	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Melf_hair\0	1135	32277	10	17771	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Felf_hair\0	1136	32278	10	17775	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Mdarkelf_hair\0	1137	32279	10	17779	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Fdarkelf_hair\0	1138	32280	10	17783	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Mdwarf_hair\0	1139	32281	10	17787	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Fdwarf_hair\0	1140	32282	10	17791	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Morc_hair\0	1141	32283	10	17795	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Forc_hair\0	1142	32284	10	17799	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Mshaman_hair\0	1143	32285	10	17803	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Fshaman_hair\0	1144	32286	10	17807	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Mkamael_hair\0	1145	32287	10	17811	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_Fkamael_hair\0	1146	32288	10	17815	1	258	100	7	1	1868	4500	1884	1500	1878	925	1889	150	1881	300	17371	72	19440	10		
a,mk_R1_belt\0	1147	32292	10	19470	1	246	60	5	0	32304	1	19308	1	19314	3	19313	1	17371	1						
a,mk_R1_bracelet\0	1148	32293	10	19471	1	246	60	4	0	32305	1	19314	5	19313	3	17371	3								
a,mk_R1_shirt\0	1149	32294	10	19472	1	246	60	5	0	32306	1	19308	2	19314	5	19313	3	17371	1						
a,mk_R2_belt\0	1150	32295	10	19473	1	246	60	5	0	32307	1	19308	5	19314	7	19313	3	17371	2						
a,mk_R2_bracelet\0	1151	32296	10	19474	1	246	60	4	0	32308	1	19314	5	19313	3	17371	3								
a,mk_R2_shirt\0	1152	32297	10	19475	1	246	60	5	0	32309	1	19308	6	19314	15	19313	8	17371	2						
a,mk_R95_belt\0	1153	32298	10	19476	1	246	60	5	0	32310	1	19517	4	19314	8	19313	4	17371	3						
a,mk_R95_bracelet\0	1154	32299	10	19477	1	246	60	4	0	32311	1	19314	5	19313	3	17371	3								
a,mk_R95_shirt\0	1155	32300	10	19478	1	246	60	5	0	32312	1	19517	6	19314	22	19313	15	17371	3						
a,mk_R99_1_belt\0	1156	32301	10	19479	1	246	60	5	0	32313	1	19521	4	19314	24	19313	13	17371	1						
a,mk_R99_1_bracelet\0	1157	32302	10	19480	1	246	60	4	0	32314	1	19314	5	19313	3	17371	3								
a,mk_R99_1_shirt\0	1158	32303	10	19481	1	246	60	5	0	32315	1	19521	8	19314	40	19313	30	17371	1						
a,mk_elixir_of_blessing\0	1159	32317	10	32316	1	246	100	3	0	30357	1	30358	1	30359	1										
a,mk_soulshot_r_common\0	1160	32814	10	17754	500	258	100	2	0	1785	80	17371	2												
a,mk_spiritshot_r_common\0	1161	32815	10	19441	500	258	100	2	0	3031	188	17371	2												
a,mk_blessed_spiritshot_r_common\0	1162	32816	10	19442	500	258	100	2	0	3031	750	17371	2												
a,mk_soulshot_r_common\0	1163	34841	11	34838	300	540	100	2	0	17754	300	34837	2												
a,mk_spiritshot_r_common\0	1164	34842	11	34839	300	1080	100	2	0	19441	300	34837	3												
a,mk_blessed_spiritshot_r_common\0	1165	34843	11	34840	300	1080	100	2	0	19442	300	34837	5												
a,mk_normal_R95_dagger\0	1166	35420	13	17382	1	270	60	6	0	35420	1	35296	10	34990	141276	19310	3045	17371	2826	19440	235				
a,mk_normal_R95_onehand_sword\0	1167	35421	13	17383	1	270	60	6	0	35421	1	35297	10	34990	141276	19310	3045	17371	2826	19440	235				
a,mk_normal_R95_twohand_sword\0	1168	35422	13	17384	1	270	60	6	0	35422	1	35298	10	34990	141276	19310	3045	17371	2826	19440	235				
a,mk_normal_R95_onehand_blunt\0	1169	35423	13	17385	1	270	60	6	0	35423	1	35299	10	34990	141276	19310	3045	17371	2826	19440	235				
a,mk_normal_R95_fist\0	1170	35424	13	17386	1	270	60	6	0	35424	1	35300	10	34990	141276	19310	3045	17371	2826	19440	235				
a,mk_normal_R95_spear\0	1171	35425	13	17387	1	270	60	6	0	35425	1	35301	10	34990	141276	19310	3045	17371	2826	19440	235				
a,mk_normal_R95_bow\0	1172	35426	13	17388	1	270	60	6	0	35426	1	35302	10	34990	141276	19310	3045	17371	2826	19440	235				
a,mk_normal_R95_crossbow\0	1173	35427	13	17389	1	270	60	6	0	35427	1	35303	10	34990	141276	19310	3045	17371	2826	19440	235				
a,mk_normal_R95_onehand_magic_sword\0	1174	35428	13	17390	1	270	60	6	0	35428	1	35304	10	34990	141276	19310	3045	17371	2826	19440	235				
a,mk_normal_R95_onehand_magic_blunt\0	1175	35429	13	17391	1	270	60	6	0	35429	1	35305	10	34990	141276	19310	3045	17371	2826	19440	235				
a,mk_normal_R95_twohand_magic_blunt\0	1176	35430	13	17392	1	270	60	6	0	35430	1	35306	10	34990	141276	19310	3045	17371	2826	19440	235				
a,mk_normal_R95_heavy_helmet\0	1177	35431	13	17396	1	270	60	6	0	35431	1	35307	10	34991	43117	19310	372	17371	345	19440	29				
a,mk_normal_R95_heavy_upbody\0	1178	35432	13	17397	1	270	60	6	0	35432	1	35308	10	34991	114978	19310	991	17371	920	19440	77				
a,mk_normal_R95_heavy_downbody\0	1179	35433	13	17398	1	270	60	6	0	35433	1	35309	10	34991	71861	19310	619	17371	575	19440	48				
a,mk_normal_R95_heavy_gloves\0	1180	35434	13	17399	1	270	60	6	0	35434	1	35310	10	34991	28744	19310	248	17371	230	19440	19				
a,mk_normal_R95_heavy_shoes\0	1181	35435	13	17400	1	270	60	6	0	35435	1	35311	10	34991	28744	19310	248	17371	230	19440	19				
a,mk_normal_R95_heavy_shield\0	1182	35436	13	17401	1	270	60	6	0	35436	1	35312	10	34991	28744	19310	248	17371	230	19440	19				
a,mk_normal_R95_light_helmet\0	1183	35437	13	17402	1	270	60	6	0	35437	1	35313	10	34991	43117	19310	372	17371	345	19440	29				
a,mk_normal_R95_light_upbody\0	1184	35438	13	17403	1	270	60	6	0	35438	1	35314	10	34991	114978	19310	991	17371	920	19440	77				
a,mk_normal_R95_light_downbody\0	1185	35439	13	17404	1	270	60	6	0	35439	1	35315	10	34991	71861	19310	619	17371	575	19440	48				
a,mk_normal_R95_light_gloves\0	1186	35440	13	17405	1	270	60	6	0	35440	1	35316	10	34991	28744	19310	248	17371	230	19440	19				
a,mk_normal_R95_light_shoes\0	1187	35441	13	17406	1	270	60	6	0	35441	1	35317	10	34991	28744	19310	248	17371	230	19440	19				
a,mk_normal_R95_robe_helmet\0	1188	35442	13	17407	1	270	60	6	0	35442	1	35318	10	34991	43117	19310	372	17371	345	19440	29				
a,mk_normal_R95_robe_upbody\0	1189	35443	13	17408	1	270	60	6	0	35443	1	35319	10	34991	114978	19310	991	17371	920	19440	77				
a,mk_normal_R95_robe_downbody\0	1190	35444	13	17409	1	270	60	6	0	35444	1	35320	10	34991	71861	19310	619	17371	575	19440	48				
a,mk_normal_R95_robe_gloves\0	1191	35445	13	17410	1	270	60	6	0	35445	1	35321	10	34991	28744	19310	248	17371	230	19440	19				
a,mk_normal_R95_robe_shoes\0	1192	35446	13	17411	1	270	60	6	0	35446	1	35322	10	34991	28744	19310	248	17371	230	19440	19				
a,mk_normal_R95_robe_sigil\0	1193	35447	13	17412	1	270	60	6	0	35447	1	35323	10	34991	28744	19310	248	17371	230	19440	19				
a,mk_normal_R95_necklace\0	1194	35448	13	17413	1	270	60	6	0	35448	1	35324	10	34992	37429	19310	323	17371	299	19440	25				
a,mk_normal_R95_earring\0	1195	35449	13	17414	1	270	60	6	0	35449	1	35325	10	34992	28072	19310	242	17371	225	19440	19				
a,mk_normal_R95_ring\0	1196	35450	13	17415	1	270	60	6	0	35450	1	35326	10	34992	18714	19310	161	17371	150	19440	12				
a,mk_normal_R99_1_dagger\0	1197	35451	14	17416	1	276	60	6	0	35451	1	35327	10	34990	311318	19310	6709	17371	6226	19440	519				
a,mk_normal_R99_1_onehand_sword\0	1198	35452	14	17417	1	276	60	6	0	35452	1	35328	10	34990	311318	19310	6709	17371	6226	19440	519				
a,mk_normal_R99_1_twohand_sword\0	1199	35453	14	17418	1	276	60	6	0	35453	1	35329	10	34990	311318	19310	6709	17371	6226	19440	519				
a,mk_normal_R99_1_onehand_blunt\0	1200	35454	14	17419	1	276	60	6	0	35454	1	35330	10	34990	311318	19310	6709	17371	6226	19440	519				
a,mk_normal_R99_1_fist\0	1201	35455	14	17420	1	276	60	6	0	35455	1	35331	10	34990	311318	19310	6709	17371	6226	19440	519				
a,mk_normal_R99_1_spear\0	1202	35456	14	17421	1	276	60	6	0	35456	1	35332	10	34990	311318	19310	6709	17371	6226	19440	519				
a,mk_normal_R99_1_bow\0	1203	35457	14	17422	1	276	60	6	0	35457	1	35333	10	34990	311318	19310	6709	17371	6226	19440	519				
a,mk_normal_R99_1_crossbow\0	1204	35458	14	17423	1	276	60	6	0	35458	1	35334	10	34990	311318	19310	6709	17371	6226	19440	519				
a,mk_normal_R99_1_onehand_magic_sword\0	1205	35459	14	17424	1	276	60	6	0	35459	1	35335	10	34990	311318	19310	6709	17371	6226	19440	519				
a,mk_normal_R99_1_onehand_magic_blunt\0	1206	35460	14	17425	1	276	60	6	0	35460	1	35336	10	34990	311318	19310	6709	17371	6226	19440	519				
a,mk_normal_R99_1_twohand_magic_blunt\0	1207	35461	14	17426	1	276	60	6	0	35461	1	35337	10	34990	311318	19310	6709	17371	6226	19440	519				
a,mk_normal_R99_1_heavy_helmet\0	1208	35462	14	17430	1	276	60	6	0	35462	1	35338	10	34991	95013	19310	819	17371	760	19440	63				
a,mk_normal_R99_1_heavy_upbody\0	1209	35463	14	17431	1	276	60	6	0	35463	1	35339	10	34991	253367	19310	2184	17371	2027	19440	169				
a,mk_normal_R99_1_heavy_downbody\0	1210	35464	14	17432	1	276	60	6	0	35464	1	35340	10	34991	158354	19310	1365	17371	1267	19440	106				
a,mk_normal_R99_1_heavy_gloves\0	1211	35465	14	17433	1	276	60	6	0	35465	1	35341	10	34991	63342	19310	546	17371	507	19440	42				
a,mk_normal_R99_1_heavy_shoes\0	1212	35466	14	17434	1	276	60	6	0	35466	1	35342	10	34991	63342	19310	546	17371	507	19440	42				
a,mk_normal_R99_1_heavy_shield\0	1213	35467	14	17435	1	276	60	6	0	35467	1	35343	10	34991	63342	19310	546	17371	507	19440	42				
a,mk_normal_R99_1_light_helmet\0	1214	35468	14	17436	1	276	60	6	0	35468	1	35344	10	34991	95013	19310	819	17371	760	19440	63				
a,mk_normal_R99_1_light_upbody\0	1215	35469	14	17437	1	276	60	6	0	35469	1	35345	10	34991	253367	19310	2184	17371	2027	19440	169				
a,mk_normal_R99_1_light_downbody\0	1216	35470	14	17438	1	276	60	6	0	35470	1	35346	10	34991	158354	19310	1365	17371	1267	19440	106				
a,mk_normal_R99_1_light_gloves\0	1217	35471	14	17439	1	276	60	6	0	35471	1	35347	10	34991	63342	19310	546	17371	507	19440	42				
a,mk_normal_R99_1_light_shoes\0	1218	35472	14	17440	1	276	60	6	0	35472	1	35348	10	34991	63342	19310	546	17371	507	19440	42				
a,mk_normal_R99_1_robe_helmet\0	1219	35473	14	17441	1	276	60	6	0	35473	1	35349	10	34991	95013	19310	819	17371	760	19440	63				
a,mk_normal_R99_1_robe_upbody\0	1220	35474	14	17442	1	276	60	6	0	35474	1	35350	10	34991	253367	19310	2184	17371	2027	19440	169				
a,mk_normal_R99_1_robe_downbody\0	1221	35475	14	17443	1	276	60	6	0	35475	1	35351	10	34991	158354	19310	1365	17371	1267	19440	106				
a,mk_normal_R99_1_robe_gloves\0	1222	35476	14	17444	1	276	60	6	0	35476	1	35352	10	34991	63342	19310	546	17371	507	19440	42				
a,mk_normal_R99_1_robe_shoes\0	1223	35477	14	17445	1	276	60	6	0	35477	1	35353	10	34991	63342	19310	546	17371	507	19440	42				
a,mk_normal_R99_1_robe_sigil\0	1224	35478	14	17446	1	276	60	6	0	35478	1	35354	10	34991	63342	19310	546	17371	507	19440	42				
a,mk_normal_R99_1_necklace\0	1225	35479	14	17447	1	276	60	6	0	35479	1	35355	10	34992	82479	19310	711	17371	660	19440	55				
a,mk_normal_R99_1_earring\0	1226	35480	14	17448	1	276	60	6	0	35480	1	35356	10	34992	61859	19310	533	17371	495	19440	41				
a,mk_normal_R99_1_ring\0	1227	35481	14	17449	1	276	60	6	0	35481	1	35357	10	34992	41240	19310	356	17371	330	19440	27				
a,mk_blessed_R95_dagger\0	1228	35482	13	18035	1	270	60	6	0	35482	1	35358	10	34990	176595	19310	3806	17371	3532	19440	294				
a,mk_blessed_R95_onehand_sword\0	1229	35483	13	18036	1	270	60	6	0	35483	1	35359	10	34990	176595	19310	3806	17371	3532	19440	294				
a,mk_blessed_R95_twohand_sword\0	1230	35484	13	18037	1	270	60	6	0	35484	1	35360	10	34990	176595	19310	3806	17371	3532	19440	294				
a,mk_blessed_R95_onehand_blunt\0	1231	35485	13	18038	1	270	60	6	0	35485	1	35361	10	34990	176595	19310	3806	17371	3532	19440	294				
a,mk_blessed_R95_fist\0	1232	35486	13	18039	1	270	60	6	0	35486	1	35362	10	34990	176595	19310	3806	17371	3532	19440	294				
a,mk_blessed_R95_spear\0	1233	35487	13	18040	1	270	60	6	0	35487	1	35363	10	34990	176595	19310	3806	17371	3532	19440	294				
a,mk_blessed_R95_bow\0	1234	35488	13	18041	1	270	60	6	0	35488	1	35364	10	34990	176595	19310	3806	17371	3532	19440	294				
a,mk_blessed_R95_crossbow\0	1235	35489	13	18042	1	270	60	6	0	35489	1	35365	10	34990	176595	19310	3806	17371	3532	19440	294				
a,mk_blessed_R95_onehand_magic_sword\0	1236	35490	13	18043	1	270	60	6	0	35490	1	35366	10	34990	176595	19310	3806	17371	3532	19440	294				
a,mk_blessed_R95_onehand_magic_blunt\0	1237	35491	13	18044	1	270	60	6	0	35491	1	35367	10	34990	176595	19310	3806	17371	3532	19440	294				
a,mk_blessed_R95_twohand_magic_blunt\0	1238	35492	13	18045	1	270	60	6	0	35492	1	35368	10	34990	176595	19310	3806	17371	3532	19440	294				
a,mk_blessed_R95_heavy_helmet\0	1239	35493	13	18049	1	270	60	6	0	35493	1	35369	10	34991	53896	19310	465	17371	431	19440	36				
a,mk_blessed_R95_heavy_upbody\0	1240	35494	13	18050	1	270	60	6	0	35494	1	35370	10	34991	143722	19310	1239	17371	1150	19440	96				
a,mk_blessed_R95_heavy_downbody\0	1241	35495	13	18051	1	270	60	6	0	35495	1	35371	10	34991	89826	19310	774	17371	719	19440	60				
a,mk_blessed_R95_heavy_gloves\0	1242	35496	13	18052	1	270	60	6	0	35496	1	35372	10	34991	35931	19310	310	17371	287	19440	24				
a,mk_blessed_R95_heavy_shoes\0	1243	35497	13	18053	1	270	60	6	0	35497	1	35373	10	34991	35931	19310	310	17371	287	19440	24				
