tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt0	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt1	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	SAKI_UNK	UNKNOWN_TABLE[0]	UNKNOWN_TABLE[1]	UNKNOWN_TABLE[2]	UNKNOWN_TABLE[3]	UNKNOWN_TABLE[4]	UNKNOWN_TABLE[5]	UNKNOWN_TABLE[6]	UNKNOWN_TABLE[7]	UNKNOWN_TABLE[8]	UNKNOWN_TABLE[9]	UNKNOWN_TABLE[10]	UNKNOWN_TABLE[11]	UNKNOWN_TABLE[12]	UNKNOWN_TABLE[13]	quest_x	quest_y	quest_z	cnt2	quest_x_1	quest_y_1	quest_z_1	quest_x_2	quest_y_2	quest_z_2	quest_x_3	quest_y_3	quest_z_3	quest_x_4	quest_y_4	quest_z_4	quest_x_5	quest_y_5	quest_z_5	quest_x_6	quest_y_6	quest_z_6	quest_x_7	quest_y_7	quest_z_7	quest_x_8	quest_y_8	quest_z_8	UNK_VAL[0]	UNK_VAL[1]	UNK_VAL[2]	UNK_VAL[3]	UNK_VAL[4]	UNK_VAL[5]	UNK_VAL[6]	UNK_VAL[7]	UNK_2	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_3	UNK_4	UNK_5	contact_npc_id[0]	contact_npc_id[1]	contact_npc_id[2]	contact_npc_id[3]	contact_npc_id[4]	contact_npc_id[5]	contact_npc_id[6]	contact_npc_id[7]	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	UNK_6	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	req_class[69]	req_class[70]	cnt4	req_item[0]	req_item[1]	req_item[2]	clan_pet_quest	req_quest_complete	UNK_7	area_id	UNK_8	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]	tab7[4]	tab7[5]	tab7[6]	tab7[7]
1	143	3	a,Fallen Angel - Request of Dusk\0	a,Elder Casian\0	a,Grand Master Tobias says that Elder Casian in the wilderness has the healing medicine for the angel. Meet Casian and get the medicine. \\n\0	0															0															0															-16895.00000000	194229.00000000	-4208.00000000	0																																	0	38	0	3	a,Elder Casian\0	0	1	1	1	30894								109623.00000000	220091.00000000	-3520.00000000	a,Completion of the "Shadow Fox - 3" quest\0	a,The Temple has asked the legendary information dealer, Shadow Fox, to help with finding the Fallen Angel. But Shadow Fox won't meet with just anybody. Warehouse Keeper Kluck says that you need to ask Warehouse Chief Natools about the necessary qualifications. (Reward penalty applied if you are 6 or more levels higher than the quest level).\0	0																																																																									0				0	141	0	121	0	3	15623	15624	57									3	0	0	89046									1	2							
1	143	4	a,Fallen Angel - Request of Dusk\0	a,Heal the Angel\0	a,Elder Casian gives you the healing medicine for the angel and says that she can be found on the weathered rock. Go to find the angel and help her. And you need to put the angel's message in Echo Crystal. \\n\0	1	10357														1	0														1	1														-21982.00000000	186630.00000000	-4312.00000000	0																																	0	38	0	3	a,Weathered Rock\0	0	1	1	1	30894								109623.00000000	220091.00000000	-3520.00000000	a,Completion of the "Shadow Fox - 3" quest\0	a,The Temple has asked the legendary information dealer, Shadow Fox, to help with finding the Fallen Angel. But Shadow Fox won't meet with just anybody. Warehouse Keeper Kluck says that you need to ask Warehouse Chief Natools about the necessary qualifications. (Reward penalty applied if you are 6 or more levels higher than the quest level).\0	0																																																																									0				0	141	0	121	0	3	15623	15624	57									3	0	0	89046									1	3							
1	143	5	a,Fallen Angel - Request of Dusk\0	a,To Tobias\0	a,The wounded angel's story about the creator of human and Shillien was shocking. I wonder what kind of impact the Echo Crystal containing this shocking story would have. Go back to Grand Master Tobias. \\n\0	1	10358														1	0														1	1														-12892.00000000	123143.00000000	-3102.00000000	0																																	0	38	0	3	a,Grand Master Tobias\0	0	1	1	1	30894								109623.00000000	220091.00000000	-3520.00000000	a,Completion of the "Shadow Fox - 3" quest\0	a,The Temple has asked the legendary information dealer, Shadow Fox, to help with finding the Fallen Angel. But Shadow Fox won't meet with just anybody. Warehouse Keeper Kluck says that you need to ask Warehouse Chief Natools about the necessary qualifications. (Reward penalty applied if you are 6 or more levels higher than the quest level).\0	0																																																																									0				0	141	0	121	0	3	15623	15624	57									3	0	0	89046									1	4							
1	143	-1	a,Fallen Angel - Request of Dusk\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	38	0	3	a,	1	1	1	1	30894								109623.00000000	220091.00000000	-3520.00000000	a,Completion of the "Shadow Fox - 3" quest\0	a,The Temple has asked the legendary information dealer, Shadow Fox, to help with finding the Fallen Angel. But Shadow Fox won't meet with just anybody. Warehouse Keeper Kluck says that you need to ask Warehouse Chief Natools about the necessary qualifications. (Reward penalty applied if you are 6 or more levels higher than the quest level).\0	0																																																																									0				0	141	0	121	0	3	15623	15624	57									3	0	0	89046									1	5							
1	144	1	a,Pailaka - Injured Dragon\0	a,Request of the Ketra Orc\0	a,Darkness has closed in on the energy of fire. Once preparations are complete, enter Pailaka!\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	73	77	3	a,	1	1	1	1	32499								143472.00000000	-58991.00000000	-3472.00000000	a,No Requirements\0	a,Third Pailaka quest.\0	0																																																																									0				0	0	0	180	0	4	15623	15624	57	13296								4	24570000	885000	2605000	1								1	0							
1	144	2	a,Pailaka - Injured Dragon\0	a,Pailaka's Orcs\0	a,Find the Ketra Orcs inside Pailaka.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	73	77	3	a,	1	1	1	1	32499								143472.00000000	-58991.00000000	-3472.00000000	a,No Requirements\0	a,Third Pailaka quest.\0	0																																																																									0				0	0	0	180	0	4	15623	15624	57	13296								4	24570000	885000	2605000	1								1	1							
1	144	3	a,Pailaka - Injured Dragon\0	a,Latana, the Dragon of Fire\0	a,You must enhance the Spear of Silenos in order to defeat Latana, the Dragon of Fire. Enhance the Spear of Silenos and defeat Latana!\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	73	77	3	a,	1	1	1	1	32499								143472.00000000	-58991.00000000	-3472.00000000	a,No Requirements\0	a,Third Pailaka quest.\0	0																																																																									0				0	0	0	180	0	4	15623	15624	57	13296								4	24570000	885000	2605000	1								1	2							
1	144	4	a,Pailaka - Injured Dragon\0	a,The Returned Power of Fire\0	a,After Latana's defeat, the Ketra Orc Supporter appeared. Have a talk with him\\m\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	73	77	3	a,	1	1	1	1	32499								143472.00000000	-58991.00000000	-3472.00000000	a,No Requirements\0	a,Third Pailaka quest.\0	0																																																																									0				0	0	0	180	0	4	15623	15624	57	13296								4	24570000	885000	2605000	1								1	3							
1	144	-1	a,Pailaka - Injured Dragon\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	73	77	3	a,	1	1	1	1	32499								143472.00000000	-58991.00000000	-3472.00000000	a,No Requirements\0	a,Third Pailaka quest.\0	0																																																																									0				0	0	0	180	0	4	15623	15624	57	13296								4	24570000	885000	2605000	1								1	4							
1	146	1	a,The Zero Hour\0	a,Kill Stakato Queen!\0	a,Mercenary Kahman says now is the time conclude the long-lasting battle with Stakato Nest. His plan was to kill the Queens of Stakato who commands the Stakatos. Kill Queen Shyeed and take her Fangs in the Stakato Nest for proof. \\n\\n  To hunt for - Spike Stakato Queen Shyeed\\n\0	1	14859														1	0														1	1														89627.00000000	-44728.00000000	-2136.00000000	0																																	0	81	0	1	a,Stakato Nest\0	0	1	0	1	31554								70000.00000000	-50064.00000000	-3264.00000000	a,Completion of the "In Search of the Nest" quest\0	a,As soon as Mercenary Captain Pierce found out the location of the Stakato Nest, he focuses all his reinforcements targeting the Stakato Nest to end the long-lasting war.\0	0																																																																									0				0	109	0	200	0	3	14849	15623	15624									3	1	2850000	331500									1	0							
1	146	2	a,The Zero Hour\0	a,Go back to Kahman\0	a,Spike Stakato Queen Shyeed has been defeated.  Return to the mercenary Kahman.\\n\0	0															0															0															70000.00000000	-50064.00000000	-3264.00000000	0																																	0	81	0	1	a,Mercenary Kahman\0	0	1	0	1	31554								70000.00000000	-50064.00000000	-3264.00000000	a,Completion of the "In Search of the Nest" quest\0	a,As soon as Mercenary Captain Pierce found out the location of the Stakato Nest, he focuses all his reinforcements targeting the Stakato Nest to end the long-lasting war.\0	0																																																																									0				0	109	0	200	0	3	14849	15623	15624									3	1	2850000	331500									1	1							
1	146	-1	a,The Zero Hour\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	81	0	1	a,	1	1	1	1	31554								70000.00000000	-50064.00000000	-3264.00000000	a,Completion of the "In Search of the Nest" quest\0	a,As soon as Mercenary Captain Pierce found out the location of the Stakato Nest, he focuses all his reinforcements targeting the Stakato Nest to end the long-lasting war.\0	0																																																																									0				0	109	0	200	0	3	14849	15623	15624									3	1	2850000	331500									1	2							
1	149	1	a,Primal Mother, Istina\0	a,Decisive Battle against Istina\0	a,Go to the Seed of Annihilation and bring evidence that you defeated Istina.\\n\0	1	17589														1	0														1	1														0.00000000	0.00000000	0.00000000	0																																	0	90	0	1	a,Seed of Annihilation\0	1	1	1	1	33293								0.00000000	0.00000000	0.00000000	a,No Requirements\0	a,Who can defeat Istina, the Mother of Evil Creatures in the Seed of Annihilation?\0	0																																																																									0				0	0	0	302	0	3	19455	15623	15624									3	1	833065000	36880046									1	0							
1	149	2	a,Primal Mother, Istina\0	a,Fallen Istina\0	a,You have succeeded in defeating Istina. Let's take this evidence and return to Officer Rumiese!\\n\0	0															0															0															-177120.00000000	143526.00000000	-11293.00000000	0																																	0	90	0	1	a,Officer Rumiese\0	1	1	1	1	33293								0.00000000	0.00000000	0.00000000	a,No Requirements\0	a,Who can defeat Istina, the Mother of Evil Creatures in the Seed of Annihilation?\0	0																																																																									0				0	0	0	302	0	3	19455	15623	15624									3	1	833065000	36880046									1	1							
1	149	-1	a,Primal Mother, Istina\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	90	0	1	a,	1	1	1	1	33293								0.00000000	0.00000000	0.00000000	a,No Requirements\0	a,Who can defeat Istina, the Mother of Evil Creatures in the Seed of Annihilation?\0	0																																																																									0				0	0	0	302	0	3	19455	15623	15624									3	1	833065000	36880046									1	2							
1	150	1	a,Extreme Challenge: Primal Mother Resurrected\0	a,Extreme Battle against Istina\0	a,Go to the Seed of Annihilation and bring evidence that you defeated Istina.\\n\0	1	17590														1	0														1	1														0.00000000	0.00000000	0.00000000	0																																	0	97	0	1	a,Seed of Annihilation\0	1	1	1	1	33293								0.00000000	0.00000000	0.00000000	a,No Requirements\0	a,Istina, the Mother of Evil Creatures in the Seed of Annihilation, returned while she's become much stronger. Who can defeat her?\0	0																																																																									0				0	0	0	302	0	1	34883											1	1											1	0							
1	150	2	a,Extreme Challenge: Primal Mother Resurrected\0	a,Fallen Istina\0	a,You have succeeded in defeating Istina. Let's take this evidence and return to Officer Rumiese!\\n\0	0															0															0															-177120.00000000	143526.00000000	-11293.00000000	0																																	0	97	0	1	a,Officer Rumiese\0	1	1	1	1	33293								0.00000000	0.00000000	0.00000000	a,No Requirements\0	a,Istina, the Mother of Evil Creatures in the Seed of Annihilation, returned while she's become much stronger. Who can defeat her?\0	0																																																																									0				0	0	0	302	0	1	34883											1	1											1	1							
1	150	-1	a,Extreme Challenge: Primal Mother Resurrected\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	97	0	1	a,	1	1	1	1	33293								0.00000000	0.00000000	0.00000000	a,No Requirements\0	a,Istina, the Mother of Evil Creatures in the Seed of Annihilation, returned while she's become much stronger. Who can defeat her?\0	0																																																																									0				0	0	0	302	0	1	34883											1	1											1	2							
1	177	1	a,Split Destiny\0	a,The Petrified Hand\0	a,The Petrified hand of Hermuncus can be found on one of the creatures inhabiting the Forest of the Dead. Defeat these creatures and find the one who has his hand.\\n\\nMonsters to hunt: Corrupted Guard, Corrupted Knight, Resurrected Knight, and Vampire Warrior\\n\0	0															0															0															48928.00000000	-56921.00000000	-2608.00000000	3	48928.00000000	-56921.00000000	-2608.00000000	46606.00000000	-37077.00000000	-1624.00000000	56575.00000000	-45608.00000000	-2944.00000000																259	256	256						0	80	0	3	a,Forest of the Dead\0	1	1	1	1	33344								-116205.00000000	236409.00000000	-3093.00000000	a,Specialized for Awakening. Currently in 3rd Class Subclass.\0	a,Giant's pawn Hadel is waiting for help from those have received the giant's power in order for perfect resurrection of the last giant Hermuncus.\0	33		88	89	90	91	93	92	94	95	96	97	88	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	116	117	131	132	133	134																																							0				1	10338	0	30	3	5	36791	17371	15625	15623	15624							5	1	5	0	175739575	288630							1	0							
