id	string
1800613	a,Considering others with a good heart before self-interest will bring a triumph.\0
1800614	a,Visiting a place you've never been before may bring luck.\0
1800615	a,A good thing may happen in a place with a few people.\0
1800616	a,Being high-strung can cause loss of trust from others because it can be viewed as light-hearted, act sincerely but yet do not lack humor.\0
1800617	a,Perfection at the finish can cover faulty work in the process.\0
1800618	a,Abstain from laziness, much work brings many gains and satisfactory rewards.\0
1800619	a,Staying busy rather than being stationary will help.\0
1800620	a,Handling the work by yourself may lead you into temptation.\0
1800621	a,Pay attention to any small advice without being indifferent.\0
1800622	a,Small things make up big things so even value trivial matters.\0
1800623	a,Action toward the result rather than waiting for the right circumstances may lead you to a fast success.\0
1800624	a,Don't try to save small expenditures, it will lead to future returns.\0
1800625	a,Be cautious to control emotions as temptations are nearby.\0
1800626	a,Be warned as neglecting a matter because it's small can cause you trouble.\0
1800627	a,Spend when needed rather than trying to unconditionally save.\0
1800628	a,Prejudice will take you to a small gain with a big loss.\0
1800629	a,Sweet food may bring good luck.\0
1800630	a,You may be paid for what you're owed or for your past loss.\0
1800631	a,There may be conflict in basic matters.\0
1800632	a,Be observant to close friends' small behaviors while refraining from excessive kindness.\0
1800633	a,Do not show your distress nor lose your smile.\0
1800634	a,Showing change may be of help.\0
1800635	a,The intended result may be on your way if the time is perfectly managed.\0
1800636	a,Hardships may arise if flexibility is not well played.\0
1800637	a,Keep cool headed because carelessness or inattentiveness may cause misfortune.\0
1800638	a,Be cautious as you may get hurt after last night's sinister dream.\0
1800639	a,A strong wealth luck is ahead but be careful with emotions that may bring losses.\0
1800640	a,Proceed as you wish when it's pertinent to the person you like.\0
1800641	a,You may deepen the relationship with the opposite sex through conversation.\0
1800642	a,Investment into solid material may bring profit.\0
1800643	a,Investment into what you enjoy may be of help.\0
1800644	a,Being busy may help catching up with many changes.\0
1800645	a,Choose substance over honor.\0
1800646	a,Remember to decline any financial dealings because a good deed may return as resentment.\0
1800647	a,Be careful not to make a mistake with a new person.\0
1800648	a,Do not be obsessive over a dragged out project since it won't get any better with more time.\0
1800649	a,Do not yield what's rightfully yours or tolerate losses.\0
1800650	a,There's luck in relationships so become interested in the opposite sex.\0
1800651	a,Seeking others' help rather than trying by yourself may result in two birds with one stone.\0
1800652	a,Persuading the other may result in your gain.\0
1800653	a,A good opportunity may come when keeping patience without excessiveness.\0
1800654	a,Someone of the opposite sex will bring you fortune.\0
1800655	a,Doing favor for other people may bring fortune in the future.\0
1800656	a,Luck may stay near if a smile is kept during difficult times.\0
1800657	a,You may reveal your true self like iron is molten into an strong sword.\0
1800658	a,Your value will shine as your potential is finally realized.\0
1800659	a,Tenacious efforts in solving a difficult mission or hardship may bring good results as well as realizing your hidden potential.\0
1800660	a,People will appreciate your positivity and joyful entertaining.\0
1800661	a,Things will move smoothly with your full wisdom and abilities.\0
1800662	a,You may meet a sage who can help you find the right path.\0
1800663	a,Keen instinct and foresight will shine their values.\0
1800664	a,You may bring good luck to those around you.\0
1800665	a,Your goal may be realized when emotional details are well defined.\0
1800666	a,You may enjoy affluence after meeting a precious person.\0
1800667	a,You may meet the opposite sex who has materialistic attractions.\0
1800668	a,A big success will follow all possible efforts in competition.\0
1800669	a,A consequence from past actions will be on display.\0
1800670	a,Whatever happened to you and the other person will replay, but this time, the opposite will be the result.\0
1800671	a,You may need to sacrifice for a higher cause.\0
1800672	a,You may lose an item but will gain honor.\0
1800673	a,A new trial or start may be successful as luck shadows changes.\0
1800674	a,Be sophisticated without showing your true emotions as tricks and materialistic temptations lie ahead.\0
1800675	a,Do not attempt a dangerous adventure.\0
1800676	a,Do not be afraid of change. A risk will be another opportunity.\0
1800677	a,Be confident and act tenaciously at all times. You may be able to accomplish to perfection during somewhat unstable situations.\0
1800678	a,You may expect a bright and hopeful future.\0
1800679	a,A rest will promise a bigger development.\0
1800680	a,A positive mindset is a must!\0
1800681	a,Positive thinking and energetic actions will take you to the center of the glorious stage.\0
1800682	a,Your self confidence and intuition may solve the difficulties.\0
1800683	a,Everything is brilliant and joyful, share it with others. A bigger fortune will follow.\0
1800684	a,A fair assessment and reward for past actions lie ahead.\0
1800685	a,Pay accurately the old liability or debt, if applicable. A new joy lies ahead.\0
1800686	a,An excessive humility can harm you back.\0
1800687	a,A reward for the past work will come through.\0
1800688	a,Your past fruitless effort will finally be rewarded with something unexpected.\0
1800689	a,There's strong luck in a revival, abandon the old and create the new.\0
1800690	a,You may gain materialistic or mental aid from close friends.\0
1800691	a,A good beginning is awaiting you.\0
1800692	a,You may meet the person you've longed to see.\0
1800693	a,You may sustain a loss due to your kindness.\0
1800694	a,Treat everyone well, for a stranger of today may save you another day.\0
1800695	a,Spread the word! Heroes young and old are gathering to march to the Seed of Destruction, and take down Tiat once and for all!\0
1800696	a,Spread the word! The flag of the Keucereus Alliance flies proudly over the Seed of Destruction!\0
1800697	a,Spread the word! Tiat's Dragontroop are marching to reclaim the Seed of Destruction! All able-bodied warriors, unite!\0
1800698	a,Spread the word! Brave warriors have stormed the Hall of Suffering, and are marching onto the Hall of Erosion in the Seed of Infinity!\0
1800699	a,Spread the word! Allies have penetrated the Heart of Infinity, and are locked in battle with Ekimus himself while eradicating the remaining Undead!\0
1800700	a,Spread the word! The flag of the Keucereus Alliance flies proudly over the Seed of Infinity!\0
1800701	a,
1800702	a,Spread the word! The Undead are back, and pouring out into the Hall of Suffering and the Hall of Erosion!\0
1800703	a,Spread the word! The returning Undead are about to bring Ekimus back. Send reinforcements to the Heart of Infinity and the Hall of Suffering!\0
1800704	a,Stabbing three times!\0
1800705	a,Poor creatures, feel the power of darkness!\0
1800706	a,Whoaaaaaa!!!!\0
1800707	a,You'll regret challenging me!!!!\0
1800708	a,It's currently occupied by the enemy and our troops are attacking.\0
1800709	a,It's under occupation by our forces, and I heard that Kucereus' clan is organizing the remnants.\0
1800710	a,Although we currently have control of it, the enemy is pushing back with a powerful attack.\0
1800711	a,It's under the enemy's occupation, and the military forces of adventurers and clan members are unleashing an onslaught upon the Hall of Suffering and the Hall of Erosion.\0
1800712	a,It's under enemy occupation, but the situation is currently favorable, and an infiltration route to the Heart has been secured. All that is left is the final battle with Ekimus and the clean-up of his followers hiding in the Hall of Suffering!\0
1800713	a,Our forces have occupied it and are currently investigating the depths.\0
1800714	a,It's under occupation by our forces, but the enemy has resurrected and is attacking toward the Hall of Suffering and the Hall of Erosion.\0
1800715	a,It's under occupation by our forces, but the enemy has already overtaken the Hall of Erosion and is driving out our forces from the Hall of Suffering toward the Heart. It seems that Ekimus will revive shortly.\0
1800716	a,
1800717	a,Tiat's followers are coming to retake the Seed of Destruction! Get ready to stop the enemies!\0
1800718	a,It's hurting... I'm in pain... What can I do for the pain...\0
1800719	a,No... When I lose that one... I'll be in more pain...\0
1800720	a,Hahahah!!! I captured Santa!! There will be no gifts this year!!!\0
1800721	a,Now! Why don't you take up the challenge?\0
1800722	a,Come on, I'll take all of you on! \0
1800723	a,How about it? I think I won?\0
1800724	a,Now!! Those of you who lost, go away!\0
1800725	a,What a bunch of losers.\0
1800726	a,I guess you came to rescue Santa. But you picked the wrong person.\0
