name	id_mk	id_recipe	level	id_item	count	UNK[0]	UNK[1]	mp_cost	success_rate	mat_cnt	item_1	count_1	unk_1	item_2	count_2	unk_2	item_3	count_3	unk_3	item_4	count_4	unk_4	item_5	count_5	unk_5	item_6	count_6	unk_6	item_7	count_7	unk_7	item_8	count_8	unk_8	item_9	count_9	unk_9	item_10	count_10	unk_10
a,mk_adv_comp_spiritshot_c\0	504	5274	4	5258	1	1	0	360	100	2	2511	1000	318	5193	58	0																								
a,mk_adv_comp_spiritshot_b\0	505	5275	6	5259	1	1	0	540	100	2	2512	1000	319	5194	100	0																								
a,mk_adv_comp_spiritshot_a\0	506	5276	7	5260	1	1	0	720	100	2	2513	1000	320	5195	75	0																								
a,mk_adv_comp_spiritshot_s\0	507	5277	8	5261	1	1	0	900	100	2	2514	1000	321	5196	20	0																								
a,mk_adv_comp_bspiritshot_d\0	508	5278	2	5263	1	1	0	180	100	2	3948	1000	323	5192	125	0																								
a,mk_adv_comp_bspiritshot_c\0	509	5279	4	5264	1	1	0	360	100	2	3949	1000	324	5193	150	0																								
a,mk_adv_comp_bspiritshot_b\0	510	5280	6	5265	1	1	0	540	100	2	3950	1000	325	5194	248	0																								
a,mk_adv_comp_bspiritshot_a\0	511	5281	7	5266	1	1	0	720	100	2	3951	1000	326	5195	182	0																								
a,mk_adv_comp_bspiritshot_s\0	512	5282	8	5267	1	1	0	900	100	2	3952	1000	327	5196	46	0																								
a,mk_sealed_dark_crystal_leather_mail_i\0	513	5332	7	5297	1	1	0	192	60	8	5332	1	0	5478	10	0	36518	18	0	36538	5	4101	36553	3	0	36563	2	0	2133	2	0	1461	22	0						
a,mk_sealed_dark_crystal_leather_mail_ii\0	514	5333	7	5297	1	1	0	192	100	8	5333	1	0	5478	10	0	36518	30	0	36538	8	4101	36553	4	0	36563	4	0	2133	4	0	1461	36	0						
a,mk_sealed_tallum_leather_mail_i\0	515	5334	7	5301	1	1	0	192	60	8	5334	1	0	5479	10	0	36518	29	0	36538	8	4101	36553	4	0	36563	4	0	2133	3	0	1461	35	0						
a,mk_sealed_tallum_leather_mail_ii\0	516	5335	7	5301	1	1	0	192	100	8	5335	1	0	5479	10	0	36518	48	0	36538	12	4101	36553	7	0	36563	6	0	2133	6	0	1461	58	0						
a,mk_sealed_leather_mail_of_nightmare_i\0	517	5336	8	5320	1	1	0	201	60	8	5336	1	0	5480	10	0	36518	44	0	36538	11	4101	36553	6	0	36563	5	0	2133	4	0	1461	53	0						
a,mk_sealed_leather_mail_of_nightmare_ii\0	518	5337	8	5320	1	1	0	201	100	8	5337	1	0	5480	10	0	36518	73	0	36538	19	4101	36553	10	0	36563	9	0	2133	9	0	1461	89	0						
a,mk_sealed_majestic_leather_mail_i\0	519	5338	8	5323	1	1	0	201	60	8	5338	1	0	5481	10	0	36518	44	0	36538	11	4101	36553	6	0	36563	5	0	2133	4	0	1461	53	0						
a,mk_sealed_majestic_leather_mail_ii\0	520	5339	8	5323	1	1	0	201	100	8	5339	1	0	5481	10	0	36518	73	0	36538	19	4101	36553	10	0	36563	9	0	2133	9	0	1461	89	0						
a,mk_sealed_legging_of_dark_crystal_i\0	521	5340	7	5298	1	1	1	192	60	8	5340	1	0	5482	10	0	36518	12	0	36538	3	4101	36553	2	0	36563	2	0	2133	1	0	1461	14	0						
a,mk_sealed_legging_of_dark_crystal_ii\0	522	5341	7	5298	1	1	1	192	100	8	5341	1	0	5482	10	0	36518	19	0	36538	5	4101	36553	3	0	36563	3	0	2133	3	0	1461	23	0						
a,mk_sealed_tallum_tunic_i\0	523	5346	7	5304	1	1	0	192	60	8	5346	1	0	5485	10	0	36528	20	0	36533	6	0	36553	3	0	36563	2	0	2133	2	0	1461	22	0						
a,mk_sealed_tallum_tunic_ii\0	524	5347	7	5304	1	1	0	192	100	8	5347	1	0	5485	10	0	36528	32	0	36533	10	0	36553	4	0	36563	4	0	2133	4	0	1461	36	0						
a,mk_sealed_dark_crystal_robe_i\0	525	5348	7	5308	1	1	0	192	60	8	5348	1	0	5486	10	0	36528	32	0	36533	10	0	36553	4	0	36563	4	0	2133	3	0	1461	35	0						
a,mk_sealed_dark_crystal_robe_ii\0	526	5349	7	5308	1	1	0	192	100	8	5349	1	0	5486	10	0	36528	52	0	36533	16	0	36553	7	0	36563	6	0	2133	6	0	1461	58	0						
a,mk_sealed_robe_of_nightmare_i\0	527	5350	8	5326	1	1	0	201	60	8	5350	1	0	5487	10	0	36528	48	0	36533	15	0	36553	6	0	36563	5	0	2133	4	0	1461	53	0						
a,mk_sealed_robe_of_nightmare_ii\0	528	5351	8	5326	1	1	0	201	100	8	5351	1	0	5487	10	0	36528	80	0	36533	25	0	36553	10	0	36563	9	0	2133	9	0	1461	89	0						
a,mk_sealed_majestic_robe_i\0	529	5352	8	5329	1	1	0	201	60	8	5352	1	0	5488	10	0	36528	48	0	36533	15	0	36553	6	0	36563	5	0	2133	4	0	1461	53	0						
a,mk_sealed_majestic_robe_ii\0	530	5353	8	5329	1	1	0	201	100	8	5353	1	0	5488	10	0	36528	80	0	36533	25	0	36553	10	0	36563	9	0	2133	9	0	1461	89	0						
a,mk_sealed_tallum_hose_i\0	531	5354	7	5305	1	1	1	192	60	8	5354	1	0	5489	10	0	36528	12	0	36533	4	0	36553	2	0	36563	2	0	2133	1	0	1461	14	0						
a,mk_sealed_tallum_hose_ii\0	532	5355	7	5305	1	1	1	192	100	8	5355	1	0	5489	10	0	36528	20	0	36533	7	0	36553	3	0	36563	3	0	2133	3	0	1461	23	0						
a,mk_sealed_dark_crystal_shield_i\0	533	5364	7	5292	1	1	1	192	60	8	5364	1	0	5494	10	0	36523	3	0	36543	2	4114	36553	1	0	36563	1	0	2133	1	0	1461	8	0						
a,mk_sealed_dark_crystal_shield_ii\0	534	5365	7	5292	1	1	1	192	100	8	5365	1	0	5494	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	2	0	2133	2	0	1461	13	0						
a,mk_sealed_shield_of_nightmare_i\0	535	5366	8	5315	1	1	1	201	60	8	5366	1	0	5495	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	2	0	2133	1	0	1461	12	0						
a,mk_sealed_shield_of_nightmare_ii\0	536	5367	8	5315	1	1	1	201	100	8	5367	1	0	5495	10	0	36523	6	0	36543	3	4114	36553	3	0	36563	2	0	2133	2	0	1461	19	0						
a,mk_sealed_dark_crystal_boots_i\0	537	5368	7	5291	1	1	1	192	60	8	5368	1	0	5496	10	0	36523	3	0	36543	2	4114	36553	1	0	36563	1	0	2133	1	0	1461	8	0						
a,mk_sealed_dark_crystal_boots_ii\0	538	5369	7	5291	1	1	1	192	100	8	5369	1	0	5496	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	2	0	2133	2	0	1461	12	0						
a,mk_sealed_tallum_boots_i\0	539	5370	7	5296	1	1	1	192	60	8	5370	1	0	5497	10	0	36523	3	0	36543	2	4114	36553	1	0	36563	1	0	2133	1	0	1461	8	0						
a,mk_sealed_tallum_boots_ii\0	540	5371	7	5296	1	1	1	192	100	8	5371	1	0	5497	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	2	0	2133	2	0	1461	12	0						
a,mk_sealed_boots_of_nightmare_i\0	541	5380	8	5314	1	1	1	201	60	8	5380	1	0	5502	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	1	0	2133	1	0	1461	11	0						
a,mk_sealed_boots_of_nightmare_ii\0	542	5381	8	5314	1	1	1	201	100	8	5381	1	0	5502	10	0	36523	6	0	36543	3	4114	36553	3	0	36563	2	0	2133	2	0	1461	19	0						
a,mk_sealed_magestic_boots_i\0	543	5382	8	5319	1	1	1	201	60	8	5382	1	0	5503	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	1	0	2133	1	0	1461	11	0						
a,mk_sealed_magestic_boots_ii\0	544	5383	8	5319	1	1	1	201	100	8	5383	1	0	5503	10	0	36523	6	0	36543	3	4114	36553	3	0	36563	2	0	2133	2	0	1461	19	0						
a,mk_sealed_dark_crystal_gloves_i\0	545	5392	7	5290	1	1	1	192	60	8	5392	1	0	5508	10	0	36523	3	0	36543	2	4114	36553	1	0	36563	1	0	2133	1	0	1461	8	0						
a,mk_sealed_dark_crystal_gloves_ii\0	546	5393	7	5290	1	1	1	192	100	8	5393	1	0	5508	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	2	0	2133	2	0	1461	12	0						
a,mk_sealed_tallum_gloves_i\0	547	5394	7	5295	1	1	1	192	60	8	5394	1	0	5509	10	0	36523	3	0	36543	2	4114	36553	1	0	36563	1	0	2133	1	0	1461	8	0						
a,mk_sealed_tallum_gloves_ii\0	548	5395	7	5295	1	1	1	192	100	8	5395	1	0	5509	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	2	0	2133	2	0	1461	12	0						
a,mk_sealed_gloves_of_nightmare_i\0	549	5404	8	5313	1	1	1	201	60	8	5404	1	0	5514	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	1	0	2133	1	0	1461	11	0						
a,mk_sealed_gloves_of_nightmare_ii\0	550	5405	8	5313	1	1	1	201	100	8	5405	1	0	5514	10	0	36523	6	0	36543	3	4114	36553	3	0	36563	2	0	2133	2	0	1461	19	0						
a,mk_sealed_magestic_gloves_i\0	551	5406	8	5318	1	1	1	201	60	8	5406	1	0	5515	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	1	0	2133	1	0	1461	11	0						
a,mk_sealed_magestic_gloves_ii\0	552	5407	8	5318	1	1	1	201	100	8	5407	1	0	5515	10	0	36523	6	0	36543	3	4114	36553	3	0	36563	2	0	2133	2	0	1461	19	0						
a,mk_sealed_dark_crystal_breastplate_i\0	553	5416	7	5287	1	1	0	192	60	8	5416	1	0	5520	10	0	36523	9	0	36543	5	4114	36553	4	0	36563	3	0	2133	3	0	1461	29	0						
a,mk_sealed_dark_crystal_breastplate_ii\0	554	5417	7	5287	1	1	0	192	100	8	5417	1	0	5520	10	0	36523	15	0	36543	7	4114	36553	6	0	36563	5	0	2133	5	0	1461	48	0						
a,mk_sealed_tallum_plate_armor_i\0	555	5418	7	5293	1	1	0	192	60	8	5418	1	0	5521	10	0	36523	15	0	36543	7	4114	36548	6	0	36563	5	0	2133	4	0	1461	47	0						
a,mk_sealed_tallum_plate_armor_ii\0	556	5419	7	5293	1	1	0	192	100	8	5419	1	0	5521	10	0	36523	25	0	36543	12	4114	36548	10	0	36563	8	0	2133	8	0	1461	78	0						
a,mk_sealed_armor_of_nightmare_i\0	557	5420	8	5311	1	1	0	201	60	8	5420	1	0	5522	10	0	36523	23	0	36543	11	4114	36548	9	0	36563	7	0	2133	6	0	1461	71	0						
a,mk_sealed_armor_of_nightmare_ii\0	558	5421	8	5311	1	1	0	201	100	8	5421	1	0	5522	10	0	36523	37	0	36543	18	4114	36548	15	0	36563	11	0	2133	12	0	1461	118	0						
a,mk_sealed_majestic_platte_armor_i\0	559	5422	8	5316	1	1	0	201	60	8	5422	1	0	5523	10	0	36523	23	0	36543	11	4114	36548	9	0	36563	7	0	2133	6	0	1461	71	0						
a,mk_sealed_majestic_platte_armor_ii\0	560	5423	8	5316	1	1	0	201	100	8	5423	1	0	5523	10	0	36523	37	0	36543	18	4114	36548	15	0	36563	11	0	2133	12	0	1461	118	0						
a,mk_sealed_dark_crystal_gaiters_i\0	561	5424	7	5288	1	1	1	192	60	8	5424	1	0	5524	10	0	36523	6	0	36543	3	4114	36553	2	0	36563	2	0	2133	2	0	1461	18	0						
a,mk_sealed_dark_crystal_gaiters_ii\0	562	5425	7	5288	1	1	1	192	100	8	5425	1	0	5524	10	0	36523	10	0	36543	5	4114	36553	4	0	36563	3	0	2133	3	0	1461	30	0						
a,mk_sealed_dark_crystal_helmet_i\0	563	5426	7	5289	1	1	1	192	60	8	5426	1	0	5525	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	1	0	2133	1	0	1461	11	0						
a,mk_sealed_dark_crystal_helmet_ii\0	564	5427	7	5289	1	1	1	192	100	8	5427	1	0	5525	10	0	36523	6	0	36543	3	4114	36553	2	0	36563	2	0	2133	2	0	1461	18	0						
a,mk_sealed_tallum_bonnet_i\0	565	5428	7	5294	1	1	1	192	60	8	5428	1	0	5526	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	1	0	2133	1	0	1461	11	0						
a,mk_sealed_tallum_bonnet_ii\0	566	5429	7	5294	1	1	1	192	100	8	5429	1	0	5526	10	0	36523	6	0	36543	3	4114	36553	2	0	36563	2	0	2133	2	0	1461	18	0						
a,mk_sealed_helm_of_nightmare_i\0	567	5430	8	5312	1	1	1	201	60	8	5430	1	0	5527	10	0	36523	6	0	36543	3	4114	36553	2	0	36563	2	0	2133	2	0	1461	17	0						
a,mk_sealed_helm_of_nightmare_ii\0	568	5431	8	5312	1	1	1	201	100	8	5431	1	0	5527	10	0	36523	9	0	36543	4	4114	36553	4	0	36563	3	0	2133	3	0	1461	28	0						
a,mk_sealed_magestic_circlet_i\0	569	5432	8	5317	1	1	1	201	60	8	5432	1	0	5528	10	0	36523	6	0	36543	3	4114	36553	2	0	36563	2	0	2133	2	0	1461	17	0						
a,mk_sealed_magestic_circlet_ii\0	570	5433	8	5317	1	1	1	201	100	8	5433	1	0	5528	10	0	36523	9	0	36543	4	4114	36553	4	0	36563	3	0	2133	3	0	1461	28	0						
a,mk_dragon_slayer_i\0	571	5434	8	81	1	1	1	201	60	8	5434	1	0	5529	10	0	36523	53	0	36543	25	4114	36548	21	0	36563	16	0	2133	13	0	1461	166	0						
a,mk_dragon_slayer_ii\0	572	5435	8	81	1	1	1	201	100	8	5435	1	0	5529	10	0	36523	87	0	36543	41	4114	36548	35	0	36563	26	0	2133	26	0	1461	277	0						
a,mk_berserker_blade\0	573	5436	6	5286	1	1	1	165	100	8	5436	1	0	5530	10	0	36522	21	0	36542	10	4111	36547	9	0	36562	7	0	2131	115	0	1459	327	0						
a,mk_heavy_sword\0	574	5437	2	5285	1	1	0	84	100	8	5437	1	0	5531	10	0	36521	61	0	36541	29	4108	36546	25	0	36561	18	0	2130	48	0	1458	97	0						
a,mk_meteor_shower_i\0	575	5438	7	2504	1	1	1	192	60	8	5438	1	0	5532	10	0	36523	36	0	36543	17	4114	36548	15	0	36563	11	0	2133	9	0	1461	113	0						
a,mk_meteor_shower_ii\0	576	5439	7	2504	1	1	1	192	100	8	5439	1	0	5532	10	0	36523	60	0	36543	28	4114	36548	24	0	36563	18	0	2133	18	0	1461	188	0						
a,mk_elysian_i\0	577	5440	8	164	1	1	1	201	60	8	5440	1	0	5533	10	0	36523	53	0	36543	25	4114	36548	21	0	36563	16	0	2133	13	0	1461	166	0						
a,mk_elysian_ii\0	578	5441	8	164	1	1	1	201	100	8	5441	1	0	5533	10	0	36523	87	0	36543	41	4114	36548	35	0	36563	26	0	2133	26	0	1461	277	0						
a,mk_soul_bow_i\0	579	5442	8	289	1	1	1	201	60	8	5442	1	0	5534	10	0	36523	53	0	36543	25	4114	36548	21	0	36563	16	0	2133	13	0	1461	166	0						
a,mk_soul_bow_ii\0	580	5443	8	289	1	1	1	201	100	8	5443	1	0	5534	10	0	36523	87	0	36543	41	4114	36548	35	0	36563	26	0	2133	26	0	1461	277	0						
a,mk_carnium_bow_i\0	581	5444	7	288	1	1	1	192	60	8	5444	1	0	5535	10	0	36523	36	0	36543	17	4114	36548	15	0	36563	11	0	2133	9	0	1461	113	0						
a,mk_carnium_bow_ii\0	582	5445	7	288	1	1	1	192	100	8	5445	1	0	5535	10	0	36523	60	0	36543	28	4114	36548	24	0	36563	18	0	2133	18	0	1461	188	0						
a,mk_bloody_orchid_i\0	583	5446	7	235	1	1	1	192	60	8	5446	1	0	5536	10	0	36523	36	0	36543	17	4114	36548	15	0	36563	11	0	2133	9	0	1461	113	0						
a,mk_bloody_orchid_ii\0	584	5447	7	235	1	1	1	192	100	8	5447	1	0	5536	10	0	36523	60	0	36543	28	4114	36548	24	0	36563	18	0	2133	18	0	1461	188	0						
a,mk_soul_separator_i\0	585	5448	8	236	1	1	1	201	60	8	5448	1	0	5537	10	0	36523	53	0	36543	25	4114	36548	21	0	36563	16	0	2133	13	0	1461	166	0						
a,mk_soul_separator_ii\0	586	5449	8	236	1	1	1	201	100	8	5449	1	0	5537	10	0	36523	87	0	36543	41	4114	36548	35	0	36563	26	0	2133	26	0	1461	277	0						
a,mk_dragon_grinder_i\0	587	5450	8	270	1	1	1	201	60	8	5450	1	0	5538	10	0	36523	53	0	36543	25	4114	36548	21	0	36563	16	0	2133	13	0	1461	166	0						
a,mk_dragon_grinder_ii\0	588	5451	8	270	1	1	1	201	100	8	5451	1	0	5538	10	0	36523	87	0	36543	41	4114	36548	35	0	36563	26	0	2133	26	0	1461	277	0						
a,mk_blood_tornado_i\0	589	5452	7	269	1	1	1	192	60	8	5452	1	0	5539	10	0	36523	36	0	36543	17	4114	36548	15	0	36563	11	0	2133	9	0	1461	113	0						
a,mk_blood_tornado_ii\0	590	5453	7	269	1	1	1	192	100	8	5453	1	0	5539	10	0	36523	60	0	36543	28	4114	36548	24	0	36563	18	0	2133	18	0	1461	188	0						
a,mk_tallum_glaive_i\0	591	5456	8	305	1	1	1	201	60	8	5456	1	0	5541	10	0	36523	53	0	36543	25	4114	36548	21	0	36563	16	0	2133	13	0	1461	166	0						
a,mk_tallum_glaive_ii\0	592	5457	8	305	1	1	1	201	100	8	5457	1	0	5541	10	0	36523	87	0	36543	41	4114	36548	35	0	36563	26	0	2133	26	0	1461	277	0						
a,mk_halbard_i\0	593	5458	7	98	1	1	1	192	60	8	5458	1	0	5542	10	0	36523	36	0	36543	17	4114	36548	15	0	36563	11	0	2133	9	0	1461	113	0						
a,mk_halbard_ii\0	594	5459	7	98	1	1	1	192	100	8	5459	1	0	5542	10	0	36523	60	0	36543	28	4114	36548	24	0	36563	18	0	2133	18	0	1461	188	0						
a,mk_dasparion's_staff_i\0	595	5460	7	212	1	1	1	192	60	8	5460	1	0	5543	10	0	36523	36	0	36543	17	4114	36548	15	0	36563	11	0	2133	9	0	1461	113	0						
a,mk_dasparion's_staff_ii\0	596	5461	7	212	1	1	1	192	100	8	5461	1	0	5543	10	0	36523	60	0	36543	28	4114	36548	24	0	36563	18	0	2133	18	0	1461	188	0						
a,mk_worldtree's_branch_i\0	597	5462	8	213	1	1	1	201	60	8	5462	1	0	5544	10	0	36523	53	0	36543	25	4114	36548	21	0	36563	16	0	2133	13	0	1461	166	0						
a,mk_worldtree's_branch_ii\0	598	5463	8	213	1	1	1	201	100	8	5463	1	0	5544	10	0	36523	87	0	36543	41	4114	36548	35	0	36563	26	0	2133	26	0	1461	277	0						
a,mk_dark_legion's_edge_i\0	599	5464	8	2500	1	1	1	201	60	8	5464	1	0	5545	10	0	36523	53	0	36543	25	4114	36548	21	0	36563	16	0	2133	13	0	1461	166	0						
a,mk_dark_legion's_edge_ii\0	600	5465	8	2500	1	1	1	201	100	8	5465	1	0	5545	10	0	36523	87	0	36543	41	4114	36548	35	0	36563	26	0	2133	26	0	1461	277	0						
a,mk_sword_of_miracle_i\0	601	5466	8	151	1	1	1	201	60	8	5466	1	0	5546	10	0	36523	53	0	36543	25	4114	36548	21	0	36563	16	0	2133	13	0	1461	166	0						
a,mk_sword_of_miracle_ii\0	602	5467	8	151	1	1	1	201	100	8	5467	1	0	5546	10	0	36523	87	0	36543	41	4114	36548	35	0	36563	26	0	2133	26	0	1461	277	0						
a,mk_elemental_sword_i\0	603	5468	7	150	1	1	1	192	60	8	5468	1	0	5547	10	0	36523	36	0	36543	17	4114	36548	15	0	36563	11	0	2133	9	0	1461	113	0						
a,mk_elemental_sword_ii\0	604	5469	7	150	1	1	1	192	100	8	5469	1	0	5547	10	0	36523	60	0	36543	28	4114	36548	24	0	36563	18	0	2133	18	0	1461	188	0						
a,mk_tallum_blade_i\0	605	5470	7	80	1	1	1	192	60	8	5470	1	0	5548	10	0	36523	36	0	36543	17	4114	36548	15	0	36563	11	0	2133	9	0	1461	113	0						
a,mk_tallum_blade_ii\0	606	5471	7	80	1	1	1	192	100	8	5471	1	0	5548	10	0	36523	60	0	36543	28	4114	36548	24	0	36563	18	0	2133	18	0	1461	188	0						
a,mk_iron_thread\0	607	5472	4	5549	1	1	0	40	100	2	1868	10	0	1869	5	0																								
a,mk_reinforcing_plate\0	608	5473	4	5550	1	1	0	40	100	2	5549	5	607	1876	5	0																								
a,mk_reorins_mold\0	609	5474	5	5551	1	1	0	50	100	3	1884	40	26	5550	10	608	1877	15	0																					
a,mk_warsmith_mold\0	610	5475	6	5552	1	1	0	60	100	3	1891	1	39	4041	10	0	4042	5	0																					
a,mk_arcsmith_anvil\0	611	5476	6	5553	1	1	0	60	100	3	4046	3	475	4040	20	0	4044	10	0																					
a,mk_warsmith_holder\0	612	5477	6	5554	1	1	0	60	100	3	4045	2	474	4039	10	0	1868	20	0																					
a,mk_sealed_phoenix's_earing_i\0	613	6331	7	6324	1	1	1	192	70	7	6331	1	0	6341	10	0	36523	6	0	36558	4	0	36563	1	0	2133	1	0	1461	10	0									
a,mk_sealed_phoenix's_earing_ii\0	614	6332	7	6324	1	1	1	192	100	7	6332	1	0	6341	10	0	36523	9	0	36558	6	0	36563	2	0	2133	2	0	1461	14	0									
a,mk_sealed_majestic_earing_i\0	615	6337	8	6327	1	1	1	201	70	7	6337	1	0	6342	10	0	36523	9	0	36558	6	0	36563	2	0	2133	2	0	1461	14	0									
a,mk_sealed_majestic_earing_ii\0	616	6338	8	6327	1	1	1	201	100	7	6338	1	0	6342	10	0	36523	13	0	36558	8	0	36563	2	0	2133	2	0	1461	20	0									
a,mk_sealed_phoenix's_necklace_i\0	617	6329	7	6323	1	1	1	192	70	7	6329	1	0	6343	10	0	36523	8	0	36558	5	0	36563	2	0	2133	2	0	1461	13	0									
a,mk_sealed_phoenix's_necklace_ii\0	618	6330	7	6323	1	1	1	192	100	7	6330	1	0	6343	10	0	36523	12	0	36558	7	0	36563	2	0	2133	2	0	1461	18	0									
a,mk_sealed_majestic_necklace_i\0	619	6335	8	6326	1	1	1	201	70	7	6335	1	0	6344	10	0	36523	12	0	36558	8	0	36563	2	0	2133	2	0	1461	19	0									
a,mk_sealed_majestic_necklace_ii\0	620	6336	8	6326	1	1	1	201	100	7	6336	1	0	6344	10	0	36523	17	0	36558	11	0	36563	3	0	2133	3	0	1461	27	0									
a,mk_sealed_phoenix's_ring_i\0	621	6333	7	6325	1	1	1	192	70	7	6333	1	0	6345	10	0	36523	4	0	36558	3	0	36563	1	0	2133	1	0	1461	7	0									
a,mk_sealed_phoenix's_ring_ii\0	622	6334	7	6325	1	1	1	192	100	7	6334	1	0	6345	10	0	36523	6	0	36558	4	0	36563	1	0	2133	1	0	1461	9	0									
a,mk_sealed_majestic_ring_i\0	623	6339	8	6328	1	1	1	201	70	7	6339	1	0	6346	10	0	36523	6	0	36558	4	0	36563	1	0	2133	1	0	1461	10	0									
a,mk_sealed_majestic_ring_ii\0	624	6340	8	6328	1	1	1	201	100	7	6340	1	0	6346	10	0	36523	9	0	36558	6	0	36563	2	0	2133	2	0	1461	14	0									
a,mk_shining_arrow\0	625	6901	5	1345	500	1	0	150	100	2	1876	2	0	1878	4	28																								
a,mk_forgotten_blade_i\0	626	6881	9	6364	1	1	1	225	60	8	6881	1	0	6688	10	0	36523	21	0	36543	10	4114	36548	9	0	36563	7	0	2134	12	0	1462	206	0						
a,mk_forgotten_blade_ii\0	627	6882	9	6364	1	1	1	225	100	8	6882	1	0	6688	10	0	36523	35	0	36543	17	4114	36548	14	0	36563	11	0	2134	24	0	1462	343	0						
a,mk_basalt_battlehammer_i\0	628	6883	9	6365	1	1	1	225	60	8	6883	1	0	6689	10	0	36523	21	0	36543	10	4114	36548	9	0	36563	7	0	2134	12	0	1462	206	0						
a,mk_basalt_battlehammer_ii\0	629	6884	9	6365	1	1	1	225	100	8	6884	1	0	6689	10	0	36523	35	0	36543	17	4114	36548	14	0	36563	11	0	2134	24	0	1462	343	0						
a,mk_imperial_staff_i\0	630	6885	9	6366	1	1	1	225	60	8	6885	1	0	6690	10	0	36523	21	0	36543	10	4114	36548	9	0	36563	7	0	2134	12	0	1462	206	0						
a,mk_imperial_staff_ii\0	631	6886	9	6366	1	1	1	225	100	8	6886	1	0	6690	10	0	36523	35	0	36543	17	4114	36548	14	0	36563	11	0	2134	24	0	1462	343	0						
a,mk_angel_slayer_i\0	632	6887	9	6367	1	1	1	225	60	8	6887	1	0	6691	10	0	36523	21	0	36543	10	4114	36548	9	0	36563	7	0	2134	12	0	1462	206	0						
a,mk_angel_slayer_ii\0	633	6888	9	6367	1	1	1	225	100	8	6888	1	0	6691	10	0	36523	35	0	36543	17	4114	36548	14	0	36563	11	0	2134	24	0	1462	343	0						
a,mk_shining_bow_i\0	634	6889	9	6368	1	1	0	225	60	8	6889	1	0	6692	10	0	36523	24	0	36543	12	4114	36548	10	0	36563	7	0	2134	14	0	1462	235	0						
a,mk_shining_bow_ii\0	635	6890	9	6368	1	1	0	225	100	8	6890	1	0	6692	10	0	36523	40	0	36543	19	4114	36548	16	0	36563	12	0	2134	27	0	1462	391	0						
a,mk_dragon_hunter_axe_i\0	636	6891	9	6369	1	1	1	225	60	8	6891	1	0	6693	10	0	36523	21	0	36543	10	4114	36548	9	0	36563	7	0	2134	12	0	1462	206	0						
a,mk_dragon_hunter_axe_ii\0	637	6892	9	6369	1	1	1	225	100	8	6892	1	0	6693	10	0	36523	35	0	36543	17	4114	36548	14	0	36563	11	0	2134	24	0	1462	343	0						
a,mk_saint_spear_i\0	638	6893	9	6370	1	1	1	225	60	8	6893	1	0	6694	10	0	36523	21	0	36543	10	4114	36548	9	0	36563	7	0	2134	12	0	1462	206	0						
a,mk_saint_spear_ii\0	639	6894	9	6370	1	1	1	225	100	8	6894	1	0	6694	10	0	36523	35	0	36543	17	4114	36548	14	0	36563	11	0	2134	24	0	1462	343	0						
a,mk_demon_splinter_i\0	640	6895	9	6371	1	1	1	225	60	8	6895	1	0	6695	10	0	36523	21	0	36543	10	4114	36548	9	0	36563	7	0	2134	12	0	1462	206	0						
a,mk_demon_splinter_ii\0	641	6896	9	6371	1	1	1	225	100	8	6896	1	0	6695	10	0	36523	35	0	36543	17	4114	36548	14	0	36563	11	0	2134	24	0	1462	343	0						
a,mk_heavens_divider_i\0	642	6897	9	6372	1	1	1	225	60	8	6897	1	0	6696	10	0	36523	21	0	36543	10	4114	36548	9	0	36563	7	0	2134	12	0	1462	206	0						
a,mk_heavens_divider_ii\0	643	6898	9	6372	1	1	1	225	100	8	6898	1	0	6696	10	0	36523	35	0	36543	17	4114	36548	14	0	36563	11	0	2134	24	0	1462	343	0						
a,mk_arcana_mace_i\0	644	6899	9	6579	1	1	1	225	60	8	6899	1	0	6697	10	0	36523	21	0	36543	10	4114	36548	9	0	36563	7	0	2134	12	0	1462	206	0						
a,mk_arcana_mace_ii\0	645	6900	9	6579	1	1	1	225	100	8	6900	1	0	6697	10	0	36523	35	0	36543	17	4114	36548	14	0	36563	11	0	2134	24	0	1462	343	0						
a,mk_sealed_sanddragon's_earing_i\0	646	6847	9	6724	1	1	1	225	70	7	6847	1	0	6698	10	0	36523	4	0	36558	3	0	36563	1	0	2134	2	0	1462	19	0									
a,mk_sealed_sanddragon's_earing_ii\0	647	6848	9	6724	1	1	1	225	100	7	6848	1	0	6698	10	0	36523	6	0	36558	4	0	36563	1	0	2134	3	0	1462	27	0									
a,mk_sealed_ring_of_aurakyria_i\0	648	6849	9	6725	1	1	1	225	70	7	6849	1	0	6699	10	0	36523	3	0	36558	2	0	36563	1	0	2134	2	0	1462	13	0									
